1541,0
868,0.010362724942460145
114,0
1458,0.12648300230263265
1635,0.08645637589947155
2033,0.006272858450304038
589,0.018724532203534705
2290,0.0047281723486898896
471,0.002840944323892425
886,0.024322892791690233
265,0.013726020507896673
159,0.0024842636571281063
1390,0.055567418496068804
214,0
1240,0.02199178491774863
1842,0.015267201987141666
96,0.0031056354116158124
1876,0.0070638858530938
499,0.010027844563599243
1206,0.026631113973282165
904,0.013697702204984395
1143,0.07756856336133042
1555,0.017650223011239252
252,0.003735675947813728
1895,0.009764542648546521
941,0.007377438862237639
1056,0.03601207932939135
1233,0.09234955384565158
1222,0
1906,0.020317809309213893
1552,0.0220487452008812
1386,0.10370470883535153
1317,0.028592024278495515
2085,0.018037149324806077
1064,0.07453941151679015
1349,0.006389164619567005
1982,0.01627926026710689
2060,0.01449278059083001
2243,0
847,0
1029,0.032744474186280084
1967,0.06269321758048384
13,0.006743848108394522
1964,0.07180273043443698
9,0.01207743879639519
1965,0.005136173314087485
64,0
6,0.03788064308838201
116,0.02961331036182849
1618,0.06361950474112683
1324,0
1979,0.003069256932721213
610,0.020289597697062754
2015,0
349,0.04724412490296558
2287,0.023280918031707003
1726,0.07590827641098469
1928,0.0247707327458483
336,0.04365854120342929
1379,0.004117372276777531
775,0.1611179772363696
972,0.012915562219171436
931,0.0036036470155743237
1746,0.04373071078811256
187,0.021998728181079497
722,0.012500028564394758
2023,0.062446393414762984
1808,0.06471121745944086
135,0.01932642641189301
1248,0
1540,0
23,0.1175258400563888
1907,0.0066901653940641395
680,0.05951501184971819
1621,0.021873131788445247
1088,0.04809367685620485
1790,0.01562505981796053
1701,0.006664033043656972
1100,0.005870166660798869
1961,0
1320,0.032051321455334854
953,0.00850057929196652
113,0.05195500828556688
2027,0
2054,0
863,0
476,0.012846308146287509
1924,0.05235999564946489
1844,0
41,0.0051142463610526325
2022,0.002975006560879803
3,0.003909628640612069
2278,0.07086070090439837
2011,0.031191770495578447
627,0.02739951904046496
925,0.06374503933366875
1132,0.04089058163149189
390,0.05031981032507564
1463,0.004494422619091184
1714,0.013010113946325973
1384,0.008359154564498901
917,0.0686024487875906
423,0.02202479213697494
1341,0.031026828579011265
207,0.03414337515313884
1497,0.027891150336354167
819,0.015263663643227832
1638,0.001818145152999576
1437,0.010526346255580462
168,0.053964945479939616
1336,0.09186301415564775
563,0.0010890228000472622
2059,0.13173920104794457
1690,0.007692341756419644
557,0.07305353844661565
1241,0.004100609805347441
2000,0.002873311658101102
841,0.0077769879526390605
29,0.0035602653491451186
1327,0.029702784912893243
1151,0.06867242323577546
920,0.12826332737748053
2121,0.016026103881794554
1932,0.007431981655971712
615,0.023687082809565458
701,0
1474,0.0037919108771815686
893,0.018689033460979103
1611,0.053641831784880405
1084,0.02703814661732284
763,0.013071923502380291
271,0.022039985566202625
1663,0.07876719528334905
988,0.002092979422283243
1676,0.028128060658304005
833,0.0018685467155684491
300,0.003909628640612069
1871,0.09928814319258267
1205,0.007899230844343076
21,0.030801128411612803
935,0.0025341582726439564
644,0.010384994390848196
1216,0.008429272968326778
1381,0.21495717284577
921,0.0037919108771815686
365,0.024835613524606653
1640,0.03206214142719088
525,0.007899230844343076
1412,0.11483773391865125
1616,0.028704067021419036
422,0.05176485233987445
2199,0.0103881409251156
1466,0.04166670192604436
1887,0.0053404684087996045
992,0.06205289424555181
1087,0.03971425538016946
1481,0.017337753817319636
81,0
1938,0.007899230844343076
733,0.023679426736770065
1527,0.004831903010944963
430,0
330,0.0053404684087996045
1937,0.002169383847041481
161,0.006554165355594784
285,0.00907443438942655
425,0.03811659611862124
831,0.11261643007209735
822,0.04788289621687584
1830,0.004878088352115213
1884,0
666,0.1217680827071798
530,0
677,0.022973910707997668
342,0.03519755447547981
2250,0
1182,0.1365527884690899
1917,0.010337471917433831
1557,0.015196527803460131
2103,0.03721880610277437
1509,0.017381908241093254
2073,0.042279344125144155
1519,0.08413016674834964
1224,0
656,0.03352650632619641
2046,0.03846156946936114
547,0.006153882875171233
1372,0
149,0.04590349067179252
294,0.11893857528778522
1396,0.0094747147999816
1996,0.009286235972085444
1338,0.003274485289637354
1617,0.0229190482892921
734,0.017977377569646628
641,0.020202043721963662
1303,0
806,0
1809,0.012422388880919639
115,0.002740619515946163
997,0.02739334289005494
1158,0.007084851071226764
53,0.010337471917433831
1699,0
1713,0.17871307995940536
583,0.07512283085884085
1711,0.004866219650621969
2198,0
1658,0.02709281051363606
1322,0.009928721329488974
2212,0.07491281087288512
2284,0.02206770634800297
1486,0.0360982417479079
1883,0.014455158091504751
1388,0.005221970842038646
1040,0.007343554959616529
1646,0.12828122059315122
845,0.011763685438616235
1916,0
42,0.028634030364515863
2258,0.01340073148698768
65,0.001047428873558138
343,0.5684435410230161
1002,0.013786782589810406
1796,0.00815563719538302
1480,0.0745232511985014
371,0.005974764652955079
264,0.030532998234757018
1693,0.00559543600588506
2164,0.0032851553841046874
785,0.029544286448155134
556,0.002318802979002682
936,0.020835174009712527
1672,0.04060597285068157
1795,0.010337471917433831
1941,0.021165033130225247
955,0.058745657919578066
2012,0.057647122554055054
1960,0.006421306118978832
212,0.15846648193956833
426,0.05647629447231613
482,0.03849062063641832
1321,0.0890481438238787
86,0.015414890594993593
838,0.13618867758653988
2204,0.007431981655971712
183,0.03405811476552529
51,0.014547261835652922
146,0.010176418771117756
1761,0.016779136441639926
1518,0.008046333534308805
2156,0.02819314613582335
1826,0
504,0.010203714943520561
1913,0.01095455218898079
1267,0
1323,0.04022050152497617
1973,0.013187851440435253
1793,0.019607866959191898
358,0.02901984026804159
92,0
1903,0.018181842774608357
1309,0.019019076310652066
612,0.004586151903422546
354,0.11741058318820241
1789,0.05966788454538038
749,0
790,0.07259470004165806
1765,0.009928721329488974
1217,0.0042928716037282655
1799,0.025212328391734654
754,0.008309317317982262
667,0.007016988905543061
232,0
1922,0
729,0.07734947756120632
409,0.020089027161583888
655,0.009928721329488974
653,0.002197703073264976
2,0.00990102125484402
1352,0.0025214972013340234
1512,0.027594575181919954
2187,0.01754838225275249
1710,0.03192368682367973
1018,0.006233977504279336
2083,0.00980050560610277
1462,0.04132119724907371
1362,0.005149187712360487
1667,0.00808998546693013
593,0.019519027768680093
2260,0.008096476241905782
1190,0.005882390209429631
1587,0.002975006560879803
1108,0.0053404684087996045
874,0.02526244283155672
2267,0.007600566102268617
318,0.007431981655971712
155,0
263,0.03887855570729882
1147,0.01877121116579866
1828,0.003894514951087661
1930,0.009372874937077775
1007,0.024537257040097578
1076,0.01058534669169366
1753,0.05940716852564713
1807,0.03329608433283948
1402,0.006097597808046914
1346,0.1572905274671273
172,0
1332,0.007837632105602956
284,0.00560227875963261
2134,0
1707,0
156,0.006233977504279336
18,0.01592582060245493
1471,0.008359154564498901
59,0.061085998929005916
191,0.04139957064488403
929,0.5065364211036766
1788,0
1389,0.008191191920350657
315,0.3076227107085436
1387,0.01188187360329132
1919,0.020245525736134307
1296,0.009610619302551453
494,0.017846089590882762
1031,0.02180754763608802
324,0.005870166660798869
1516,0.0037776936948949367
1999,0.008876033282074591
1428,0
782,0.003274485289637354
1912,0.008359154564498901
1918,0
2167,0.40778679239063376
1086,0.03453241702377302
517,0.00882415986267465
1308,0.005608370641371704
1745,0.007547204099136937
697,0.12427778042134643
1097,0.040403051625953756
496,0
586,0.017699139914151507
1226,0.03294504850394015
1041,0.007648534485254112
951,0.0015895793141022798
632,0.03990461609034981
1987,0.009642363968848443
498,0.010928991795092626
211,0.006873086118371805
2006,0.009172218321920243
584,0.005037822546621392
1989,0.055514715138573895
1734,0.008752210238209726
2026,0.062059416135381004
1454,0.018227930095975644
900,0.14648510572826312
439,0.015374643369722447
823,0.007377438862237639
329,0.012714593447960781
1392,0
237,0.007487338135095741
391,0.002553390689397458
1880,0
947,0.008222364695954483
1784,0.037900288624113224
75,0
1782,0
1383,0.0071174727024083595
508,0.027576447802591237
1545,0.026779658296763268
737,0.0312308688153324
1476,0
620,0.007756579580833176
767,0.04279639992532533
1416,0.01098904097441034
1265,0.009928721329488974
1610,0.008097199456552753
514,0.021998489417392887
431,0
1872,0.037946347422706805
2218,0.008738631957488838
996,0.061463279483965745
624,0.07775638958845293
2190,0.001748966840915902
2177,0.02884473792783244
1161,0.007658475979091055
1561,0
950,0.01899825487634699
1357,0.012500028564394758
266,0.01035193738317272
1550,0.007326041964290134
849,0.0009260959908490555
27,0.006850034928800382
1650,0.008666262629949774
1677,0.004452599591288214
1089,0
928,0.013004026925838375
1360,0.026490115286086847
2058,0.018518542923061907
1210,0.044944008973007044
1491,0.009928721329488974
2236,0.01312144947082361
2092,0.004600846172564222
575,0
1865,0.025360651032650568
1877,0.029711418250685063
1861,0.3918277694359868
778,0
177,0
1531,0.004524327225375612
712,0.0030883664239515457
1231,0.018750014321858063
808,0.016391169878013187
233,0.0029073520184399256
314,0.02174363724795914
458,0
1735,0.08443935260548341
2086,0.0510204403097905
1768,0.009286235972085444
368,0.06695687598519566
805,0
2234,0.15565626284365847
1944,0.20686591282083086
978,0.021175802831141993
695,0.0016518604248732887
379,0.08340704755523483
1642,0
2286,0.003909628640612069
1411,0
8,0.028954291572531946
837,0
1866,0
250,0.0036900800066788568
36,0.005376382454137049
720,0
452,0
1528,0.027046325374489057
160,0
1418,0.10019109625325082
881,0.00280903544010667
2056,0
1350,0.009478704636343996
1853,0.0899270866818586
690,0.0044055558355811835
1847,0
1600,0.0057971388951775765
454,0.003590143742689598
1974,0.009286235972085444
225,0.005974764652955079
960,0.010362724942460145
1329,0.025301930718810966
1607,0.033239374083501756
1514,0
2262,0.032710136344972586
26,0.003816836565360175
1505,0.045142951838470446
1042,0
477,0.003681087830171852
1070,0.022283256525751725
37,0.007377438862237639
1027,0.0037495774121326627
1055,0.06464648747316362
1106,0.006272858450304038
1529,0.008798308868266026
1643,0.02706168384315355
1892,0
1783,0
1328,0.017550707850563396
1187,0.01765827560350381
394,0.02099309452586315
2145,0.005149187712360487
1081,0.006046595881305627
652,0.0029807283113578885
386,0.02546429419728177
278,0
151,0
1833,0.007323691940060492
1284,0
1453,0.01745807916122748
1860,0.005608370641371704
472,0.008798308868266026
190,0.006645948715463124
261,0
948,0.004305785104615701
244,0.00808998546693013
963,0.008359154564498901
958,0.004649692876177349
434,0.006968355419419432
62,0
230,0
369,0.005608370641371704
1800,0
1012,0.007016988905543061
770,0.016221780030103567
1801,0
2112,0
435,0.008377084044093305
693,0.003955683266628487
550,0.00819675463394473
192,0.009286741624641978
299,0.005736278313116509
1729,0.007899230844343076
61,0.0029148254539946078
970,0.014285741407032492
2151,0
487,0.308610737117855
1931,0.006352096066251541
456,0
725,0.24251479716589178
63,0.00428324632982086
507,0.0053404684087996045
280,0
2070,0.010038514376013608
1092,0.1278480244073526
361,0.007016988905543061
1096,0
55,0
741,0.09444845335702744
87,0
519,0.11640285794310362
